Type,XPath,Paths.Name,Paths.Providers.Name,Paths.Providers.Events.Id,Paths.Providers.Events.References.File,Paths.Providers.Events.References.QueryList.Id
		*[EventData[Data[@Name='LogonType']='3']]
		and
		*[EventData[Data[@Name='AuthenticationPackageName']='NTLM']]
		and
		*[EventData[Data[@Name='TargetUserName']!='ANONYMOUS LOGON']]
		and
		*[EventData[Data[@Name='TargetDomainName']!='TEST']]
	",Security,Microsoft-Windows-Security-Auditing,4624,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0
Select,"
	*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] 
		and (Level=4 or Level=0) and (EventID=4624 or EventID=4634)]]
	and
	*[EventData[Data[@Name='LogonType']='10']]
	and
	(
		*[EventData[Data[5]='10']]
		or
		*[EventData[Data[@Name='AuthenticationPackageName']='Negotiate']]
	)
	",Security,Microsoft-Windows-Security-Auditing,4624,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0
Suppress,"
	*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] 
		and (Level=4 or Level=0) and (EventID=4624 or EventID=4625 or EventID=4634)]]
	and
		*[EventData[
		(
			(Data[@Name='LogonType']='5' or Data[@Name='LogonType']='0') 
			or
			Data[@Name='TargetUserName']='ANONYMOUS LOGON'
			or
			Data[@Name='TargetUserSID']='S-1-5-18'
		)
]]

	",Security,Microsoft-Windows-Security-Auditing,4624,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0
Select,*[System[(EventID >=4624 and EventID <=4626)]],Security,Microsoft-Windows-Security-Auditing,4624,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,4624,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Select,*[System[(EventID=4647)]],Security,Microsoft-Windows-Security-Auditing,4647,./microsoft/Appendix E - Annotated baseline subscription event query.xml,18
Select,*[System[(EventID=4634 or EventID=4647 or EventID=4649 or EventID=4672 or EventID=4675)]],Security,Microsoft-Windows-Security-Auditing,4647,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Select,"*[System[(EventID=4634)]] and (*[EventData[Data[@Name=""LogonType""] != ""3""]])",Security,Microsoft-Windows-Security-Auditing,4634,./microsoft/Appendix E - Annotated baseline subscription event query.xml,19
Select,"*[System[(EventID=4634)]] and (*[EventData[Data[@Name=""LogonType""] = ""3""]])",Security,Microsoft-Windows-Security-Auditing,4634,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,5
Select,"
	*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] 
		and (Level=4 or Level=0) and (EventID=4624 or EventID=4634)]]
	and
	*[EventData[Data[@Name='LogonType']='10']]
	and
	(
		*[EventData[Data[5]='10']]
		or
		*[EventData[Data[@Name='AuthenticationPackageName']='Negotiate']]
	)
	",Security,Microsoft-Windows-Security-Auditing,4634,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0
Suppress,"
	*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] 
		and (Level=4 or Level=0) and (EventID=4624 or EventID=4625 or EventID=4634)]]
	and
		*[EventData[
		(
			(Data[@Name='LogonType']='5' or Data[@Name='LogonType']='0') 
			or
			Data[@Name='TargetUserName']='ANONYMOUS LOGON'
			or
			Data[@Name='TargetUserSID']='S-1-5-18'
		)
]]

	",Security,Microsoft-Windows-Security-Auditing,4634,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLogons.xml,0
Select,*[System[(EventID=4634 or EventID=4647 or EventID=4649 or EventID=4672 or EventID=4675)]],Security,Microsoft-Windows-Security-Auditing,4634,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Select,*[System[(EventID=5142 or EventID=5144)]],Security,Microsoft-Windows-Security-Auditing,5144,./microsoft/Appendix E - Annotated baseline subscription event query.xml,21
Select,*[System[(EventID=5140 or EventID=5142 or EventID=5144 or EventID=5145 or EventID=5168)]],Security,Microsoft-Windows-Security-Auditing,5144,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0
Select,*[System[(EventID=5142 or EventID=5144)]],Security,Microsoft-Windows-Security-Auditing,5142,./microsoft/Appendix E - Annotated baseline subscription event query.xml,21
Select,*[System[(EventID=5140 or EventID=5142 or EventID=5144 or EventID=5145 or EventID=5168)]],Security,Microsoft-Windows-Security-Auditing,5142,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0
Select,*[System[EventID=4688]],Security,Microsoft-Windows-Security-Auditing,4688,./microsoft/Appendix E - Annotated baseline subscription event query.xml,22
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,4688,./microsoft/Appendix E - Annotated baseline subscription event query.xml,26
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,4688,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Select,*[System[(EventID=4688)]],Security,Microsoft-Windows-Security-Auditing,4688,./palantir/windows-event-forwarding/wef-subscriptions/Process-Execution.xml,0
Select,*[System[(EventID=4672)]],Security,Microsoft-Windows-Security-Auditing,4672,./microsoft/Appendix E - Annotated baseline subscription event query.xml,26
Select,*[System[(EventID=4634 or EventID=4647 or EventID=4649 or EventID=4672 or EventID=4675)]],Security,Microsoft-Windows-Security-Auditing,4672,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,6272,./microsoft/Appendix E - Annotated baseline subscription event query.xml,26
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6272,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,6272,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,6273,./microsoft/Appendix E - Annotated baseline subscription event query.xml,26
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6273,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Suppress,"*[EventData[Data[1]=""S-1-5-18""]]",Security,Microsoft-Windows-Security-Auditing,6273,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Select,*[System[(EventID=4732)]],Security,Microsoft-Windows-Security-Auditing,4732,./microsoft/Appendix E - Annotated baseline subscription event query.xml,27
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (EventID=4728 or EventID=4732 or EventID=4756)]],Security,Microsoft-Windows-Security-Auditing,4732,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0
Select,*[System[(EventID >=4722 and EventID <=4735)]],Security,Microsoft-Windows-Security-Auditing,4732,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4728)]],Security,Microsoft-Windows-Security-Auditing,4728,./microsoft/Appendix E - Annotated baseline subscription event query.xml,28
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (EventID=4728 or EventID=4732 or EventID=4756)]],Security,Microsoft-Windows-Security-Auditing,4728,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0
Select,*[System[(EventID >=4722 and EventID <=4735)]],Security,Microsoft-Windows-Security-Auditing,4728,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4756)]],Security,Microsoft-Windows-Security-Auditing,4756,./microsoft/Appendix E - Annotated baseline subscription event query.xml,29
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (EventID=4728 or EventID=4732 or EventID=4756)]],Security,Microsoft-Windows-Security-Auditing,4756,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/UserToPriv.xml,0
Select,*[System[(EventID >=4741 and EventID <=4767)]],Security,Microsoft-Windows-Security-Auditing,4756,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,"*[System[(EventID=4733)]] and (*[EventData[Data[@Name=""TargetUserName""]=""Administrators""]])",Security,Microsoft-Windows-Security-Auditing,4733,./microsoft/Appendix E - Annotated baseline subscription event query.xml,30
Select,*[System[(EventID >=4722 and EventID <=4735)]],Security,Microsoft-Windows-Security-Auditing,4733,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4886 or EventID=4887 or EventID=4888)]],Security,Microsoft-Windows-Security-Auditing,4888,./microsoft/Appendix E - Annotated baseline subscription event query.xml,32
Select,*[System[(EventID=4886 or EventID=4887 or EventID=4888)]],Security,Microsoft-Windows-Security-Auditing,4888,./palantir/windows-event-forwarding/wef-subscriptions/Certificate-Authority.xml,32
Select,*[System[(EventID=4886 or EventID=4887 or EventID=4888)]],Security,Microsoft-Windows-Security-Auditing,4886,./microsoft/Appendix E - Annotated baseline subscription event query.xml,32
Select,*[System[(EventID=4886 or EventID=4887 or EventID=4888)]],Security,Microsoft-Windows-Security-Auditing,4886,./palantir/windows-event-forwarding/wef-subscriptions/Certificate-Authority.xml,32
Select,*[System[(EventID=4886 or EventID=4887 or EventID=4888)]],Security,Microsoft-Windows-Security-Auditing,4887,./microsoft/Appendix E - Annotated baseline subscription event query.xml,32
Select,*[System[(EventID=4886 or EventID=4887 or EventID=4888)]],Security,Microsoft-Windows-Security-Auditing,4887,./palantir/windows-event-forwarding/wef-subscriptions/Certificate-Authority.xml,32
Select,*[System[(EventID=4720 or EventID=4722 or EventID=4725 or EventID=4726)]],Security,Microsoft-Windows-Security-Auditing,4720,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34
Select,*[System[(EventID=4720)]],Security,Microsoft-Windows-Security-Auditing,4720,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4720 or EventID=4722 or EventID=4725 or EventID=4726)]],Security,Microsoft-Windows-Security-Auditing,4722,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34
Select,*[System[(EventID >=4722 and EventID <=4735)]],Security,Microsoft-Windows-Security-Auditing,4722,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4720 or EventID=4722 or EventID=4725 or EventID=4726)]],Security,Microsoft-Windows-Security-Auditing,4725,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34
Select,*[System[(EventID >=4722 and EventID <=4735)]],Security,Microsoft-Windows-Security-Auditing,4725,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4720 or EventID=4722 or EventID=4725 or EventID=4726)]],Security,Microsoft-Windows-Security-Auditing,4726,./microsoft/Appendix E - Annotated baseline subscription event query.xml,34
Select,*[System[(EventID >=4722 and EventID <=4735)]],Security,Microsoft-Windows-Security-Auditing,4726,./palantir/windows-event-forwarding/wef-subscriptions/Account-Management.xml,0
Select,*[System[(EventID=4880 or EventID = 4881 or EventID = 4896 or EventID = 4898)]],Security,Microsoft-Windows-Security-Auditing,4880,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3
Select,*[System[(EventID=4880 or EventID = 4881 or EventID = 4896 or EventID = 4898)]],Security,Microsoft-Windows-Security-Auditing,4881,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3
Select,*[System[(EventID=4880 or EventID = 4881 or EventID = 4896 or EventID = 4898)]],Security,Microsoft-Windows-Security-Auditing,4896,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3
Select,*[System[(EventID=4880 or EventID = 4881 or EventID = 4896 or EventID = 4898)]],Security,Microsoft-Windows-Security-Auditing,4898,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,3
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6274,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6275,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6276,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6277,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6278,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6279,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[( (EventID >= 6272 and EventID <= 6280) )]],Security,Microsoft-Windows-Security-Auditing,6280,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,6
Select,*[System[(EventID = 4689)]],Security,Microsoft-Windows-Security-Auditing,4689,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,8
Select,*[System[(EventID=4689)]],Security,Microsoft-Windows-Security-Auditing,4689,./palantir/windows-event-forwarding/wef-subscriptions/Process-Execution.xml,0
Select,*[System[(EventID=4776 or EventID=4648)]],Security,Microsoft-Windows-Security-Auditing,4776,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,9
Select,*[System[(EventID >=4774 and EventID <=4779)]],Security,Microsoft-Windows-Security-Auditing,4776,./palantir/windows-event-forwarding/wef-subscriptions/Authentication.xml,0
Select,*[System[(EventID=4776 or EventID=4648)]],Security,Microsoft-Windows-Security-Auditing,4648,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,9
Select,"
          *[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=4 or Level=0) and EventID=4648]] 
		and 
	*[EventData[Data[@Name='ProcessName']!='C:\Windows\System32\taskhost.exe']]

    ",Security,Microsoft-Windows-Security-Auditing,4648,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/ExpCreds.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=4 or Level=0) and EventID=4648]] and *[EventData[Data[@Name='ProcessName']!='C:\Windows\System32\taskhost.exe']],Security,Microsoft-Windows-Security-Auditing,4648,./palantir/windows-event-forwarding/wef-subscriptions/Explicit-Credentials.xml,0
Select,"*[System[(EventID=4657)]] and ((*[EventData[Data[@Name=""OperationType""] = ""%%1904""]]) or (*[EventData[Data[@Name=""OperationType""] = ""%%1905""]]) or (*[EventData[Data[@Name=""OperationType""] = ""%%1906""]]))",Security,Microsoft-Windows-Security-Auditing,4657,./microsoft/Appendix F - Annotated Suspect Subscription Event Query.xml,10
Select,"*[System[(EventID=4657)]] and ((*[EventData[Data[@Name=""OperationType""] = ""%%1904""]]) or (*[EventData[Data[@Name=""OperationType""] = ""%%1905""]]) or (*[EventData[Data[@Name=""OperationType""] = ""%%1906""]]))",Security,Microsoft-Windows-Security-Auditing,4657,./palantir/windows-event-forwarding/wef-subscriptions/Registry.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=4 or Level=0) and EventID=4740]],Security,Microsoft-Windows-Security-Auditing,4740,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AccountLocked.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=4 or Level=0) and EventID=4740]],Security,Microsoft-Windows-Security-Auditing,4740,./palantir/windows-event-forwarding/wef-subscriptions/Account-Lockout.xml,0
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=0 or Level=4) and (EventID=5038 or EventID=6281)]],Security,Microsoft-Windows-Security-Auditing,6281,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,1
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=0 or Level=4) and (EventID=5038 or EventID=6281 or EventID=6410)]],Security,Microsoft-Windows-Security-Auditing,6281,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,1
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=0 or Level=4) and (EventID=5038 or EventID=6281)]],Security,Microsoft-Windows-Security-Auditing,5038,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/KernelDriverDetect.xml,1
Select,*[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=0 or Level=4) and (EventID=5038 or EventID=6281 or EventID=6410)]],Security,Microsoft-Windows-Security-Auditing,5038,./palantir/windows-event-forwarding/wef-subscriptions/Code-Integrity.xml,1
Select,"
          *[System[Provider[@Name='Microsoft-Windows-Security-Auditing'] and (Level=4 or Level=0) and (EventID=4624 or EventID=4625)]]
