Id,Metadata.Keywords,Metadata.Description,Metadata.Level,Metadata.Level.Value,Metadata.Task,Metadata.Opcode,Paths.Name,Paths.Providers.Name,Reference.microsoft,Reference.microsoft.FileList,Reference.microsoft.QueryIDList,Reference.microsoft.SelectCount,Reference.microsoft.SuppressCount,Reference.nsacyber,Reference.nsacyber.FileList,Reference.nsacyber.QueryIDList,Reference.nsacyber.SelectCount,Reference.nsacyber.SuppressCount,Reference.palantir,Reference.palantir.FileList,Reference.palantir.QueryIDList,Reference.palantir.SelectCount,Reference.palantir.SuppressCount
4902,,The Per-user audit policy table was created.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4904,,An attempt was made to register a security event source.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4905,,An attempt was made to unregister a security event source.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4906,,The CrashOnAuditFail value has changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4908,,Special Groups Logon table modified.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4719,,System audit policy was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4912,,Per User Audit Policy was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Operating-System.xml,7,1,0
4662,,An operation was performed on an object.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,0,1,0
5136,,A directory service object was modified.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5137,,A directory service object was created.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5139,,A directory service object was moved.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5141,,A directory service object was deleted.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
4713,,Kerberos policy was changed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,2,1,0
4864,,A namespace collision was detected.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4865,,A trusted forest information entry was added.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4706,,A new trust was created to a domain.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4707,,A trust to a domain was removed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4866,,A trusted forest information entry was removed.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4867,,A trusted forest information entry was modified.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4716,,Trusted domain information was modified.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4717,,System security access was granted to an account.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
4718,,System security access was removed from an account.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,3,1,0
5633,,A request was made to authenticate to a wired network.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Wireless.xml,0,1,0
5168,,Spn check for SMB/SMB2 fails.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0,1,0
5145,,A network share object was checked to see whether client can be granted desired access.,Information,4,,Info,Security,Microsoft-Windows-Security-Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,0,1,0
1100,Audit Success,The event logging service has shut down.,Information,4,Service shutdown,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,16; 23,2,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Event-Log-Diagnostics.xml,1,1,0
1102,Audit Success,The audit log was cleared.,Information,4,Log clear,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,16; 23,2,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/LogDel.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Log-Deletion-Security.xml,0,1,0
1101,Audit Success,Audit events have been dropped by the transport.  %1,Error,2,Event processing,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,False,,,0,0
1103,Audit Success,The security log is now %1 percent full.,Information,4,Event processing,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,False,,,0,0
1104,Audit Success,The security log is now full.,Error,2,Event processing,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Event-Log-Diagnostics.xml,1,1,0
1105,Audit Success,Event log automatic backup,Information,4,Log automatic backup,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Event-Log-Diagnostics.xml,1,1,0
1106,Audit Success,Events have been dropped by the event logging service. The reason code is %1.,Error,2,Event processing,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,False,,,0,0
1107,Audit Success,The event logging service encountered an error while processing an incoming event from publisher %3 and trying to process the metadata for it.,Error,2,Event processing,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,False,,,0,0
1108,Audit Success,The event logging service encountered an error while processing an incoming event published from %3.,Error,2,Event processing,,Security,Microsoft-Windows-Eventlog,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,23,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Event-Log-Diagnostics.xml,1,1,0
5178,Service availability; Service configuration; System availability; API Usage Audit; Audit Success,,,,,,Security,Microsoft-Windows-Eventlog,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
,,,,,,,Security,AD FS Auditing,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/ADFS.xml,0,1,0
5178,,,,,,,Security,VSSAudit,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,TCP/IP,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,Spooler,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,ServiceModel 4.0.0.0,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,ServiceModel 3.0.0.0,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,Security Account Manager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,Security,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,SC Manager,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,LSA,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
5178,,,,,,,Security,DS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Active-Directory.xml,1,1,0
106,,"User ""%2""  registered Task Scheduler task ""%1""",Information,4,Task registered,Info,Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,3,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,0,1,0
141,,"User ""%2""  deleted Task Scheduler task ""%1""",Information,4,Task registration deleted,Info,Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,3,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,0,1,0
142,,"User ""%2""  disabled Task Scheduler task ""%1""",Information,4,Task disabled,Info,Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,3,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,0,1,0
129,,"Task Scheduler launch task ""%1"" , instance ""%2""  with process ID %3.",Information,4,Created Task Process,Info,Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,0,1,0
200,,"Task Scheduler launched action ""%2"" in instance ""%3"" of task ""%1"".",Information,4,Action started,Start,Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,0,1,0
201,,"Task Scheduler successfully completed task ""%1"" , instance ""%2"" , action ""%3"" with return code %4.",Information,4,Action completed,Stop,Microsoft-Windows-TaskScheduler/Operational,Microsoft-Windows-TaskScheduler,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Task-Scheduler.xml,0,1,0
8020,,%11 was allowed to run.,Information,4,,,Microsoft-Windows-AppLocker/Packaged app-Execution,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,10,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8021,,%11 was allowed to run but would have been prevented from running if the AppLocker policy were enforced.,Warning,3,,,Microsoft-Windows-AppLocker/Packaged app-Execution,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,10,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8022,,%11 was prevented from running.,Error,2,,,Microsoft-Windows-AppLocker/Packaged app-Execution,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,10,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8027,,No packaged apps can be executed while Exe rules are being enforced and no Packaged app rules have been configured.,Error,2,,,Microsoft-Windows-AppLocker/Packaged app-Execution,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,10,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8023,,%11 was allowed to be installed.,Information,4,,,Microsoft-Windows-AppLocker/Packaged app-Deployment,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,11,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8024,,%11 was allowed to run but would have been prevented from running if the AppLocker policy were enforced.,Warning,3,,,Microsoft-Windows-AppLocker/Packaged app-Deployment,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,11,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8025,,%11 was prevented from running.,Error,2,,,Microsoft-Windows-AppLocker/Packaged app-Deployment,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,11,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
8026,,No packaged apps can be executed while Exe rules are being enforced and no Packaged app rules have been configured.,Error,2,,,Microsoft-Windows-AppLocker/Packaged app-Deployment,Microsoft-Windows-AppLocker,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,11,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Applocker.xml,0,1,0
,,,,,,,Application,EMET,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,12,1,0,False,,,0,0,False,,,0,0
1,,,,,,,Application,EMET,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/EMETLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/EMET.xml,0,1,0
2,,,,,,,Application,EMET,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/EMETLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/EMET.xml,0,1,0
0,,,,,,,Application,EMET,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/EMETLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/EMET.xml,0,1,0
,,,,,,,Application,Windows Error Reporting,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,15,1,0,False,,,0,0,False,,,0,0
1001,,,,,,,Application,Windows Error Reporting,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AppCrash.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Application-Crashes.xml,0,1,0
1518,,Windows cannot create a local profile and is logging you on with a temporary profile. This profile will be deleted when you log off. This problem may be caused by incorrect file system permissions or network problems.,Error,2,,,Application,Microsoft-Windows-User Profiles Service,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,37,1,0,False,,,0,0,False,,,0,0
1511,,Windows cannot find the local profile and is logging you on with a temporary profile. Changes you make to this profile will be lost when you log off.,Error,2,,,Application,Microsoft-Windows-User Profiles Service,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,37,1,0,False,,,0,0,False,,,0,0
1000,,,,,,,Application,Application Error,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,40,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AppCrash.xml,0,1,0,False,,,0,0
1002,,,,,,,Application,Application Hang,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,40,1,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/AppCrash.xml,0,1,0,False,,,0,0
865,,Access to %1 has been restricted by your Administrator by the default software restriction policy level.,Warning,3,,,Application,Microsoft-Windows-SoftwareRestrictionPolicies,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Software-Restriction-Policies.xml,0,1,0
866,,Access to %1 has been restricted by your Administrator by location with policy rule %2 placed on path %3.,Warning,3,,,Application,Microsoft-Windows-SoftwareRestrictionPolicies,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Software-Restriction-Policies.xml,0,1,0
867,,Access to %1 has been restricted by your Administrator by software publisher policy.,Warning,3,,,Application,Microsoft-Windows-SoftwareRestrictionPolicies,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Software-Restriction-Policies.xml,0,1,0
868,,Access to %1 has been restricted by your Administrator by policy rule %2.,Warning,3,,,Application,Microsoft-Windows-SoftwareRestrictionPolicies,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Software-Restriction-Policies.xml,0,1,0
882,,Access to %1 has been restricted by your Administrator by policy rule %2.,Warning,3,,,Application,Microsoft-Windows-SoftwareRestrictionPolicies,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/WhitelistingLogs.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Software-Restriction-Policies.xml,0,1,0
1022,,,,,,,Application,MsiInstaller,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/MsiPackages.xml,0,1,0,True,./palantir/windows-event-forwarding/wef-subscriptions/MSI-Packages.xml,0,1,0
,,,,,,,Application,Duo Security,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Duo-Security.xml,0,1,0
1000,,Unable to open one of the Windows operating system performance counter objects. The first four bytes (DWORD) of the Data section contains the status code.,Error,2,,,Application,Microsoft-Windows-PerfOS,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Application-Crashes.xml,0,1,0
1000,,Unable to open the Network Services performance object. The first four bytes (DWORD) of the Data section contains the status code.,Error,2,,,Application,Microsoft-Windows-PerfNet,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Application-Crashes.xml,0,1,0
1000,,Unable to open the Disk performance object (Win32 error code %1).,Error,2,,,Application,Microsoft-Windows-PerfDisk,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Application-Crashes.xml,0,1,0
1002,,Unable to allocate a dynamic memory buffer.,Warning,3,,,Application,Microsoft-Windows-PerfDisk,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Application-Crashes.xml,0,1,0
1024,,RDP ClientActiveX is trying to connect to the server (%2),Information,4,Connection Sequence,This event is raised during the connection process,Microsoft-Windows-TerminalServices-RDPClient/Operational,Microsoft-Windows-TerminalServices-ClientActiveXCore,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,31,1,0,False,,,0,0,False,,,0,0
100,PIN; CHV; Smart Card; Audit Failure,A smart card holder verification (CHV) attempt failed.,Error,2,Failure,,Microsoft-Windows-SmartCard-Audit/Authentication,Microsoft-Windows-SmartCard-Audit,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,35,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Smart-Card.xml,0,1,0
101,PIN; CHV; Smart Card; Audit Success,A smart card holder verification (CHV) attempt succeeded.,Information,4,Success,,Microsoft-Windows-SmartCard-Audit/Authentication,Microsoft-Windows-SmartCard-Audit,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,35,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Smart-Card.xml,0,1,0
30622,Smb_Perf; Networking_Perf; Smb_Info; InfoCache_Info; Smb_TFO; Smb_MultiChannel; Smb_Connectivity; Smb_Authentication; Smb_Authorization; Smb_Security; PacketStart; PacketEnd; ut:SendPath; ut:ReceivePath; ut:Packet; ut:Diagnostic; PduFull,,,,,,Microsoft-Windows-SMBClient/Operational,Microsoft-Windows-SMBClient,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,36,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Shares.xml,1,1,0
1,,Process Create:,Information,4,Process Create (rule: ProcessCreate),Info,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,39,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Sysmon.xml,0,1,0
3,,Network connection detected:,Information,4,Network connection detected (rule: NetworkConnect),Info,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,39,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Sysmon.xml,0,1,0
22,,Dns query:,Information,4,Dns query (rule: DnsQuery),Info,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,39,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Sysmon.xml,0,1,0
23,,File Delete:,Information,4,File Delete (rule: FileDelete),Info,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,39,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Sysmon.xml,0,1,0
1008,,%1 has encountered an error when taking action on malware or other potentially unwanted software.,Error,2,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1009,,%1 has restored an item from quarantine.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1006,,%1 has detected malware or other potentially unwanted software.,Warning,3,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1007,,%1 has taken action to protect this machine from malware or other potentially unwanted software.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1116,,%1 has detected malware or other potentially unwanted software.,Warning,3,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1117,,%1 has taken action to protect this machine from malware or other potentially unwanted software.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1118,,%1 has encountered a non-critical error when taking action on malware or other potentially unwanted software.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1119,,%1 has encountered a critical error when taking action on malware or other potentially unwanted software.,Error,2,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,True,./microsoft/Appendix E - Annotated baseline subscription event query.xml,41,1,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Windows-Defender.xml,0,1,0
1125,,Your IT administrator would have caused Windows Defender Exploit Guard to block a potentially dangerous network connection.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-NP.xml,0,1,0
1126,,Your IT administrator has caused Windows Defender Exploit Guard to block a potentially dangerous network connection.,Warning,3,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-NP.xml,0,1,0
5007,,%1 Configuration has changed. If this is an unexpected event you should review the settings as this may be the result of malware.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-NP.xml; ./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-CFA.xml; ./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-ASR.xml,0; 0; 0,3,0
1123,,%8 has been blocked from modifying %7 by Controlled Folder Access.,Warning,3,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-CFA.xml,0,1,0
1124,,%8 would have been blocked from modifying %7 by Controlled Folder Access.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-CFA.xml,0,1,0
1121,,Windows Defender Exploit Guard has blocked an operation that is not allowed by your IT administrator.,Warning,3,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-ASR.xml,0,1,0
1122,,Windows Defender Exploit Guard audited an operation that is not allowed by your IT administrator.,Information,4,,,Microsoft-Windows-Windows Defender/Operational,Microsoft-Windows-Windows Defender,False,,,0,0,False,,,0,0,True,./palantir/windows-event-forwarding/wef-subscriptions/Exploit-Guard-ASR.xml,0,1,0
1005,,,,,,,Microsoft-Windows-Windows Defender/Operational,Windows Defender,False,,,0,0,True,./nsacyber/Event-Forwarding-Guidance/Subscriptions/NT6/DefenderErr.xml,0,1,0,False,,,0,0
